"car_initial","car_number","axle_side","eqp_axle_nbr","Start_year","Start_month","start_date","end_year","End_month","End_date","Train_type","origin_station","destination_station","Train_Priority","kipread_day","kipread_month","kipread_year","kipread_hour","kipread_minute","kipread_secs","VNDR_EDR_NME","EDR_VNDR","AGE","EQP_SEQ_NBR","WHL_AVG_KIPS","WHL_PEAK_KIPS","WHL_DYN_KIPS","WHL_DYN_RATIO","EDR_EQP_SPD","EQP_GRS_TONS","TARE","car_type","car_characteristic","EQP_GRP","GRS_RAIL_WGT","KIPDAYS","RPR_WHY_CD","weight"
"EQVI",991985,"L",4,2013,11,20,2014,9,10,"E","FRE","HWP","A",22,12,2013,1,50,13,"JOPP","PRT",32,3,35.33,41.51,6.18,1.17,20.71,43.7,21,"J",311,"GOND",286000,0.0,11,108.0
"PENA",9013,"L",1,2011,6,22,2014,6,22,"E","VXG","VFP","A",23,12,2013,9,12,0,"AURO","SALIENT",915,32,36.42,41.86,5.44,1.15,43.12,27.2,21,"J",311,"GOND",286000,0.0,11,123.6
"FDHJ",59821,"R",2,2010,11,2,2014,2,13,"E","GXG","EWP","A",21,12,2013,3,31,0,"AURO","SALIENT",1145,111,33.72,39.02,5.3,1.16,53.01,26.9,20,"J",311,"GOND",286000,0.0,11,123.8
"EVSA",4923,"L",1,2011,3,10,2014,4,11,"E","EVE","UZP","A",27,12,2013,4,52,45,"JOPP","PRT",1023,18,23.45,59.11,35.66,2.52,23.4,34.2,21,"J",311,"GOND",286000,1933.71,65,90.5
"EQVI",984283,"L",2,2010,12,30,2013,12,30,"E","VOZ","EWP","A",16,12,2013,23,37,0,"AURO","SALIENT",1082,61,36.82,42.86,6.04,1.16,51.13,25.1,24,"K",341,"HOPP",286000,0.0,60,120.5
"RJVA",5400,"L",3,2012,2,22,2014,8,2,"E","VSF","FGP","A",16,12,2013,23,39,49,"JOPP","PRT",663,61,38.95,41.28,2.33,1.06,25.66,21.9,21,"J",311,"GOND",286000,0.0,11,89.5
"RJVA",5331,"R",2,2009,12,10,2014,6,25,"E","VSF","FGP","A",16,12,2013,23,39,49,"JOPP","PRT",1467,75,22.6,24.27,1.67,1.07,31.69,20.8,21,"J",311,"GOND",286000,25.68,11,85.6
"EQVI",702729,"L",1,2009,2,9,2014,4,11,"X","NDO","HPH","A",16,12,2013,23,40,0,"BMRK","SALIENT",1771,78,21.36,45.06,23.7,2.11,34.3,32.3,31,"C",114,"HOPP",286000,2399.97,65,95.7
"EQVI",728435,"L",3,2011,3,13,2014,3,13,"X","WDF","JPQ","H",16,12,2013,23,46,31,"MALT","PRT",1009,86,30.4,51.72,21.32,1.7,52.33,32.9,30,"C",114,"HOPP",286000,1812.86,11,108.8
"EQVI",992053,"R",4,2012,9,7,2014,10,10,"E","EHQ","DEP","A",20,12,2013,9,56,29,"JOPP","PRT",469,21,30.45,36.28,5.83,1.19,25.09,26.1,21,"J",311,"GOND",286000,0.0,11,107.5
"EQVI",904001,"L",4,2012,3,20,2014,11,16,"E","EHQ","DEP","A",20,12,2013,9,56,29,"JOPP","PRT",640,104,26.57,27.96,1.39,1.05,28.11,23.4,20,"J",311,"GOND",286000,2076.36,11,98.4
"EQVI",992083,"R",3,2010,9,30,2014,12,19,"E","FRE","ZWP","A",17,12,2013,2,17,8,"JOPP","PRT",1174,29,28.89,37.75,8.86,1.31,23.4,29.5,21,"J",311,"GOND",286000,36.08,11,110.3
"DHUA",57392,"R",2,2011,8,11,2014,8,11,"E","GXG","EWP","A",18,12,2013,14,2,0,"AURO","SALIENT",860,130,34.73,41.02,6.29,1.18,29.99,22.3,21,"J",311,"GOND",286000,0.0,11,124.0
"NFOA",839335,"L",2,2011,9,2,2014,9,2,"E","VDL","DWP","A",17,12,2013,17,18,0,"AURO","SALIENT",837,97,38.53,45.95,7.42,1.19,55.47,22.1,20,"J",311,"GOND",286000,12111.01,60,124.9
"EQ",869668,"L",3,2010,7,27,2014,11,17,"E","LRJ","FNP","F",26,12,2013,7,6,0,"ROGN","SALIENT",1248,47,35.22,37.59,2.37,1.07,42.25,22.0,21,"J",311,"GOND",286000,0.0,60,123.6
"EQVI",715219,"R",4,2012,12,3,2014,1,25,"X","LQE","MVG","A",18,12,2013,11,36,48,"MALT","PRT",380,52,26.54,35.62,9.08,1.34,52.68,31.7,31,"C",114,"HOPP",286000,948.53,11,94.4
"EQVI",710268,"R",1,2011,11,16,2014,4,8,"X","MRH","OPQ","A",17,12,2013,3,27,0,"AMAZ","PRT",762,109,38.81,91.18,52.37,2.35,26.43,27.7,31,"C",114,"HOPP",286000,1850.77,75,115.1
"EQVI",991083,"R",2,2013,7,11,2014,10,29,"E","UEH","VFP","A",23,12,2013,23,40,0,"VELO","PRT",165,51,25.82,36.98,11.16,1.43,34.14,22.9,21,"J",311,"GOND",286000,0.0,11,92.1
"EQVI",904051,"R",2,2013,11,14,2014,11,6,"E","UEH","VFP","A",23,12,2013,23,40,0,"VELO","PRT",39,14,36.67,38.15,1.48,1.04,35.35,21.4,20,"J",311,"GOND",286000,0.0,11,100.9
"EQVI",710177,"L",3,2011,7,15,2014,7,15,"X","WDF","EBO","M",24,12,2013,20,3,50,"JOPP","PRT",893,71,36.51,43.84,7.33,1.2,22.39,30.2,31,"C",114,"HOPP",286000,0.0,11,92.3
"EQVI",904332,"R",2,2011,11,3,2014,4,25,"E","FHE","QDP","A",25,12,2013,10,41,0,"AURO","SALIENT",783,5,35.09,46.04,10.95,1.31,49.83,21.7,21,"J",311,"GOND",286000,0.0,11,123.3
"QFXA",45657,"R",3,2009,10,26,2014,1,26,"E","FHF","VFP","C",17,12,2013,16,41,0,"VELO","PRT",1513,125,36.04,50.22,14.18,1.39,34.89,28.0,24,"K",341,"HOPP",286000,2165.8,65,121.4
"EQVI",983601,"R",4,2009,9,22,2014,10,14,"E","FHF","VFP","C",23,12,2013,19,30,0,"PEST","SALIENT",1553,95,27.38,30.26,2.88,1.11,34.5,25.8,24,"K",341,"HOPP",286000,0.0,11,110.7
"EQVI",984661,"L",1,2009,9,9,2014,10,10,"E","FHF","VFP","C",23,12,2013,19,30,0,"PEST","SALIENT",1566,65,38.46,41.65,3.19,1.08,33.99,26.1,24,"K",341,"HOPP",286000,0.0,25,115.1
"EQVI",986542,"L",1,2011,9,5,2014,10,8,"E","FHF","VFP","C",17,12,2013,16,41,0,"VELO","PRT",834,9,30.99,36.42,5.43,1.18,34.89,24.5,24,"K",341,"HOPP",286000,0.0,25,111.2
"QFXA",45666,"L",1,2011,11,20,2014,11,20,"E","FHF","VFP","C",17,12,2013,16,41,0,"VELO","PRT",758,33,36.35,38.56,2.21,1.06,34.59,25.7,24,"K",341,"HOPP",286000,54.18,11,109.9
"PTUA",74963,"R",2,2011,11,14,2014,11,14,"E","FHE","QDP","A",19,12,2013,1,21,0,"AURO","SALIENT",766,126,33.6,43.38,9.78,1.29,47.12,21.2,20,"J",311,"GOND",286000,210.14,11,124.3
"PTUA",74097,"R",3,2011,9,27,2014,9,27,"E","FHE","QDP","A",19,12,2013,1,21,0,"AURO","SALIENT",814,122,42.0,47.59,5.59,1.13,47.27,21.2,21,"J",311,"GOND",286000,0.0,11,123.3
"PTUA",74918,"L",1,2011,8,6,2014,8,6,"E","FHE","QDP","A",19,12,2013,1,21,0,"AURO","SALIENT",866,56,40.18,47.45,7.27,1.18,49.47,21.4,20,"J",311,"GOND",286000,0.0,11,123.6
"WJQA",65031,"R",4,2012,10,22,2014,2,27,"E","GRO","UZP","C",22,12,2013,20,43,0,"ROGN","SALIENT",426,42,38.98,43.84,4.86,1.12,50.94,20.3,20,"J",311,"GOND",286000,0.0,11,122.3
"FLWA",833344,"L",2,2012,9,25,2014,12,4,"E","NFF","UZP","A",21,12,2013,3,43,0,"AURO","SALIENT",452,108,41.04,45.04,4.0,1.1,36.77,21.1,20,"J",311,"GOND",286000,0.0,11,123.6
"VHSA",347,"L",4,2011,11,20,2014,11,20,"E","RNR","QDP","A",20,12,2013,0,36,0,"ROGN","SALIENT",760,74,35.92,40.68,4.76,1.13,51.69,21.1,22,"J",311,"GOND",286000,0.0,65,120.6
"EQVI",904150,"L",4,2011,12,14,2014,7,14,"E","UEH","VFP","A",17,12,2013,20,0,0,"VELO","PRT",734,84,28.17,31.21,3.04,1.11,34.44,26.2,20,"J",311,"GOND",286000,0.0,61,108.0
"IXUA",298824,"R",2,2012,3,22,2014,5,9,"E","WKK","QDP","A",20,12,2013,9,4,0,"AURO","SALIENT",638,146,36.58,43.24,6.66,1.18,39.48,21.6,21,"J",311,"GOND",286000,0.0,11,122.9
"IXUA",293469,"R",2,2008,4,22,2014,11,19,"E","WKK","QDP","A",26,12,2013,15,8,0,"AURO","SALIENT",2074,73,33.83,73.16,39.33,2.16,46.66,22.8,22,"J",311,"GOND",286000,11483.93,65,122.3
"IHF",633858,"R",2,2011,4,20,2014,4,20,"Z","ZVS","QEB","U",19,12,2013,3,15,0,"BAGD","SALIENT",974,16,11.65,16.65,5.0,1.43,69.26,104.7,55,"Q",730,"IFLT",351000,0.0,11,55.9
"IHF",633858,"R",1,2011,7,3,2014,7,3,"Z","ZVS","QEB","U",19,12,2013,3,15,0,"BAGD","SALIENT",900,16,11.42,13.89,2.47,1.22,69.26,104.7,55,"Q",730,"IFLT",351000,0.0,11,55.9
"IXUA",293953,"R",2,2012,11,15,2014,9,17,"E","WKK","QDP","A",18,12,2013,8,18,0,"AURO","SALIENT",398,144,36.73,45.63,8.9,1.24,43.59,22.2,21,"J",311,"GOND",286000,0.0,11,124.2
"IXUA",293481,"R",3,2011,8,16,2014,12,11,"E","WKK","QDP","A",24,12,2013,15,19,0,"AURO","SALIENT",861,8,38.89,50.16,11.27,1.29,43.53,28.2,22,"J",311,"GOND",286000,0.0,11,123.7
"VPZ",174125,"R",4,2011,2,18,2014,2,18,"X","WDF","EHW","A",19,12,2013,12,21,0,"VELO","PRT",1035,59,32.67,76.86,44.19,2.35,53.39,34.5,31,"C",114,"HOPP",286000,3479.62,65,104.2
"AFOA",94375,"R",1,2011,2,7,2014,2,7,"E","PLF","EDP","A",24,12,2013,6,13,0,"ROGN","SALIENT",1051,51,37.9,42.29,4.39,1.12,54.85,26.3,24,"K",341,"HOPP",286000,0.0,11,116.8
"EQVI",562792,"R",1,2011,10,16,2014,10,16,"B","SWU","OSF","A",26,12,2013,9,39,0,"DEAN","SALIENT",802,16,14.58,16.25,1.67,1.11,69.33,96.5,93,"S",162,"IFLT",800200,1365.16,11,182.0
"WJQA",64461,"R",3,2011,1,14,2014,1,14,"E","VOS","UZP","D",21,12,2013,18,38,0,"ROGN","SALIENT",1072,62,27.73,34.63,6.9,1.25,36.29,20.4,20,"J",311,"GOND",286000,0.0,11,122.3
"SQMA",84483,"L",1,2010,8,23,2014,11,5,"E","VOS","FNP","D",27,12,2013,8,45,0,"ROGN","SALIENT",1222,16,31.54,37.56,6.02,1.19,59.97,20.7,20,"J",311,"GOND",286000,0.0,60,122.0
"EQVI",985390,"R",4,2011,6,22,2014,11,3,"E","FHF","DEP","C",18,12,2013,21,35,0,"VELO","PRT",910,10,31.68,36.33,4.65,1.15,41.87,27.5,24,"K",341,"HOPP",286000,0.0,11,102.7
"WONA",45411,"R",2,2011,12,22,2014,12,22,"E","POW","QDP","A",21,12,2013,5,16,0,"ROGN","SALIENT",730,57,38.02,43.31,5.29,1.14,55.53,21.5,21,"J",311,"GOND",286000,0.0,11,120.9
"EQVI",717886,"L",2,2011,9,4,2014,9,4,"X","NDO","VWF","A",18,12,2013,0,17,14,"MALT","PRT",835,112,36.55,43.58,7.03,1.19,51.65,32.0,30,"C",114,"HOPP",286000,0.0,25,113.9
"EQVI",985300,"L",4,2011,7,15,2014,7,15,"E","FHF","VFP","C",21,12,2013,7,42,0,"VELO","PRT",890,92,33.64,36.92,3.28,1.1,33.56,25.0,24,"K",341,"HOPP",286000,0.0,11,113.4
"IXUA",293607,"L",4,2011,3,6,2014,7,17,"E","UEH","VFP","A",18,12,2013,8,32,0,"VELO","PRT",1018,6,33.9,37.3,3.4,1.1,33.99,26.9,21,"J",311,"GOND",286000,0.0,11,127.8
"EQVI",903883,"R",3,2010,4,9,2014,6,2,"E","UEH","VFP","A",18,12,2013,8,32,0,"VELO","PRT",1349,69,33.01,38.05,5.04,1.15,35.51,23.4,21,"J",311,"GOND",286000,0.0,11,115.1
"PLOA",4335,"R",4,2011,9,9,2014,9,9,"E","UEH","VFP","A",18,12,2013,8,32,0,"VELO","PRT",831,61,36.5,39.06,2.56,1.07,34.89,23.6,22,"J",311,"GOND",286000,0.0,11,121.4
"EQ",704801,"R",2,2010,1,15,2014,3,1,"X","PRQ","NGV","A",18,12,2013,2,47,0,"AMAZ","PRT",1433,25,25.47,40.06,14.59,1.57,44.94,34.5,31,"C",113,"HOPP",286000,1095.83,11,86.5
"EQVI",709146,"R",4,2011,10,31,2014,1,8,"X","OGK","RQO","A",18,12,2013,3,7,0,"AMAZ","PRT",779,28,36.09,98.69,62.6,2.73,38.03,31.2,30,"C",114,"HOPP",286000,3995.59,65,110.1
"GHHA",223348,"L",2,2011,6,9,2014,6,9,"E","FQP","EWP","A",18,12,2013,6,52,0,"AURO","SALIENT",923,19,36.06,40.5,4.44,1.12,48.65,30.8,21,"J",311,"GOND",286000,0.0,11,123.2
"IXUA",293519,"L",1,2009,2,3,2014,1,3,"E","FHE","QDP","A",23,12,2013,5,21,18,"PRAI","PRT",1784,117,40.95,55.47,14.52,1.35,38.06,30.4,22,"J",311,"GOND",286000,5430.55,11,127.0
"IXUA",294162,"L",4,2011,9,14,2014,12,8,"E","FHE","QDP","A",23,12,2013,5,21,18,"PRAI","PRT",831,69,31.76,40.11,8.35,1.26,37.17,26.2,23,"J",301,"GOND",286000,7791.71,11,122.2
"EQVI",719879,"L",1,2011,11,6,2014,11,6,"U","HOX","PLM","T",18,12,2013,10,32,0,"COCH","SALIENT",773,79,28.9,35.11,6.21,1.21,55.43,31.2,31,"C",114,"HOPP",286000,0.0,65,81.7
"EQVI",712782,"R",3,2011,2,26,2014,2,26,"U","HOX","PLM","T",18,12,2013,10,32,0,"COCH","SALIENT",1026,18,28.53,35.83,7.3,1.26,55.29,44.0,31,"C",114,"HOPP",286000,7144.29,11,109.7
"IXUA",293708,"L",1,2011,10,10,2014,10,10,"E","EHQ","QDP","A",22,12,2013,3,2,58,"JOPP","PRT",804,49,23.61,29.77,6.16,1.26,26.34,27.7,22,"J",311,"GOND",286000,0.0,11,87.1
"IVWA",2310,"R",1,2011,9,27,2014,9,27,"E","FAF","EWP","A",18,12,2013,11,51,0,"AURO","SALIENT",813,110,31.52,39.33,7.81,1.25,46.77,25.7,24,"K",341,"HOPP",286000,0.0,11,115.6
"WJQA",64410,"L",4,2010,4,15,2014,2,6,"E","VOS","UZP","D",24,12,2013,3,46,0,"ROGN","SALIENT",1349,90,35.66,40.43,4.77,1.13,60.43,20.2,20,"J",311,"GOND",286000,0.0,11,122.7
"PDAA",21351,"R",1,2011,9,22,2014,9,22,"E","FEF","FUP","A",20,12,2013,5,57,0,"AURO","SALIENT",820,65,28.83,37.22,8.39,1.29,47.43,25.2,25,"K",341,"HOPP",286000,0.0,11,117.5
"ZIFA",337,"R",1,2011,4,8,2014,4,8,"E","PDK","ENP","A",25,12,2013,9,8,0,"AURO","SALIENT",992,60,39.95,45.79,5.84,1.15,56.48,21.0,20,"J",311,"GOND",286000,0.0,11,123.3
"EQVI",716149,"R",1,2011,12,18,2014,12,18,"X","OYZ","NWB","A",19,12,2013,20,16,40,"MALT","PRT",732,48,25.41,31.16,5.75,1.23,53.39,30.4,31,"C",114,"HOPP",286000,0.0,11,104.0
"GHWA",213448,"L",3,2011,10,6,2014,10,6,"E","VXG","VFP","A",27,12,2013,1,38,21,"JOPP","PRT",813,25,36.05,39.68,3.63,1.1,24.25,21.6,20,"J",311,"GOND",286000,0.0,11,124.7
"EQVI",984177,"L",3,2011,2,17,2014,2,17,"E","FHF","UZP","C",19,12,2013,5,20,0,"VELO","PRT",1036,120,41.72,81.75,40.03,1.96,33.14,38.6,24,"K",341,"HOPP",286000,6409.22,11,151.2
"EQVI",978793,"R",1,2010,9,3,2014,12,4,"U","PFL","ELU","T",18,12,2013,22,5,43,"PRAI","PRT",1202,26,39.18,44.77,5.59,1.14,43.24,35.7,30,"H",351,"HOPP",268000,0.0,76,96.9
"EQVI",903351,"R",4,2011,6,14,2014,5,27,"E","UEH","VAP","A",24,12,2013,9,45,0,"VELO","PRT",924,73,35.56,41.79,6.23,1.18,36.16,23.4,20,"J",311,"GOND",286000,0.0,60,122.4
"WONA",45669,"L",4,2012,10,8,2014,11,7,"E","POW","QDP","A",24,12,2013,17,48,0,"ROGN","SALIENT",442,84,32.51,39.2,6.69,1.21,55.97,22.9,21,"J",311,"GOND",286000,0.0,11,122.5
"EQ",868774,"L",4,2013,1,18,2014,10,24,"E","VXP","VFP","A",19,12,2013,0,57,0,"AURO","SALIENT",335,86,35.48,48.72,13.24,1.37,53.86,34.9,21,"J",311,"GOND",286000,283.5,65,123.3
"KLSA",57326,"L",1,2011,9,17,2014,9,4,"E","VOS","FNP","D",19,12,2013,1,18,0,"ROGN","SALIENT",824,49,31.85,46.0,14.15,1.44,53.65,22.4,21,"J",311,"GOND",286000,2680.76,11,121.1
"XWOA",532346,"L",3,2011,1,14,2014,1,14,"U","KDB","EHU","T",24,12,2013,14,11,0,"COCH","SALIENT",1075,12,32.5,36.47,3.97,1.12,53.64,34.5,32,"T",108,"TANK",263000,0.0,64,101.7
"PENA",6346,"L",1,2011,8,1,2014,8,1,"E","SHN","QDP","A",19,12,2013,2,53,0,"AURO","SALIENT",871,56,40.03,49.97,9.94,1.25,41.96,26.8,24,"K",341,"HOPP",286000,0.0,11,122.1
"WJQA",63348,"R",2,2011,3,4,2014,3,4,"E","GRO","UZP","C",27,12,2013,2,0,0,"ROGN","SALIENT",1029,112,39.6,87.11,47.51,2.2,60.16,20.4,20,"J",311,"GOND",286000,6461.95,65,121.9
"EQEA",1380,"L",4,2011,11,8,2014,11,8,"E","NFO","HWP","A",25,12,2013,12,21,0,"AURO","SALIENT",778,96,37.62,45.31,7.69,1.2,46.41,29.2,20,"J",311,"GOND",286000,0.0,11,125.6
"XFHA",5634,"L",1,2009,2,6,2014,9,6,"E","PDV","QDP","A",19,12,2013,6,1,0,"AURO","SALIENT",1777,14,38.97,44.15,5.18,1.13,52.72,25.7,24,"K",346,"HOPP",286000,0.0,11,120.1
"XFHA",59430,"R",2,2011,7,21,2014,7,21,"E","UWU","QUP","A",19,12,2013,6,15,0,"AURO","SALIENT",882,20,38.12,43.2,5.08,1.13,56.46,25.8,24,"K",346,"HOPP",286000,0.0,60,119.7
"ZIDA",20637,"L",3,2011,5,10,2014,5,10,"E","VNV","EWP","A",19,12,2013,8,24,0,"AURO","SALIENT",954,125,35.29,69.2,33.91,1.96,43.45,25.2,24,"K",341,"HOPP",286000,2088.94,65,115.9
"IXUA",264767,"L",2,2011,8,29,2014,8,29,"E","VOZ","EWP","A",19,12,2013,9,41,0,"AURO","SALIENT",843,29,38.87,47.09,8.22,1.21,54.92,27.1,24,"K",341,"HOPP",286000,0.0,11,121.8
"FRDA",21846,"L",4,2011,7,27,2014,7,27,"E","VOZ","EWP","A",19,12,2013,9,41,0,"AURO","SALIENT",876,28,37.58,44.72,7.14,1.19,54.95,26.1,24,"K",341,"HOPP",286000,0.0,65,120.3
"WUIA",4773,"L",4,2011,6,9,2014,6,9,"U","PLM","WLR","T",21,12,2013,3,4,0,"COCH","SALIENT",926,8,36.46,48.83,12.37,1.34,54.58,38.3,37,"T",208,"TANK",286000,0.0,11,102.7
"GWWA",708833,"L",1,2011,12,8,2014,12,8,"Z","ODF","DWJ","K",20,12,2013,9,0,51,"SEYM","PRT",743,43,20.3,31.03,10.73,1.53,47.35,49.8,29,"S",615,"IFLT",220000,0.0,65,52.2
"PDUA",22898,"R",2,2011,3,10,2014,3,10,"E","RWO","FDP","A",19,12,2013,18,30,0,"AURO","SALIENT",1015,45,34.66,67.73,33.07,1.95,45.67,20.9,21,"J",311,"GOND",286000,1754.77,61,121.8
"GHHA",213696,"L",2,2008,2,18,2014,3,31,"E","VXG","VFP","A",20,12,2013,2,27,0,"AURO","SALIENT",2132,100,36.79,42.15,5.36,1.15,42.31,22.8,20,"J",311,"GOND",286000,0.0,11,125.0
"MKPA",22147,"R",3,2011,7,29,2014,7,29,"E","SDP","QDP","A",22,12,2013,6,3,0,"AURO","SALIENT",877,16,34.99,46.86,11.87,1.34,51.82,23.9,23,"K",346,"HOPP",286000,37.64,11,122.7
"PSZA",21334,"L",2,2011,1,12,2014,1,12,"E","RWP","ENP","A",24,12,2013,2,22,0,"AURO","SALIENT",1077,26,36.39,51.38,14.99,1.41,49.19,24.3,25,"K",341,"HOPP",286000,0.0,11,120.4
"PSZA",21321,"R",1,2011,6,12,2014,11,22,"E","RWP","ENP","A",24,12,2013,2,22,0,"AURO","SALIENT",926,72,35.23,46.56,11.33,1.32,48.87,25.3,25,"K",341,"HOPP",286000,0.0,11,119.8
"EQ",869618,"L",3,2011,11,2,2014,4,28,"E","UEH","VAP","A",20,12,2013,22,41,0,"VELO","PRT",779,121,37.49,39.03,1.54,1.04,34.89,23.0,21,"J",311,"GOND",286000,0.0,66,91.3
"PENA",634465,"L",1,2010,3,23,2014,8,30,"E","FQP","EWP","A",20,12,2013,20,7,0,"AURO","SALIENT",1368,62,35.63,39.9,4.27,1.12,48.83,23.1,20,"J",311,"GOND",286000,0.0,60,124.7
"FLWA",833882,"R",3,2011,2,27,2014,7,18,"E","SKK","EWP","A",21,12,2013,0,18,0,"AURO","SALIENT",1028,64,38.64,45.08,6.44,1.17,53.64,22.2,20,"J",311,"GOND",286000,0.0,11,124.5
"FLWA",833882,"R",1,2011,2,27,2014,7,18,"E","SKK","EWP","A",21,12,2013,0,18,0,"AURO","SALIENT",1028,64,33.1,39.33,6.23,1.19,53.64,22.2,20,"J",311,"GOND",286000,0.0,11,124.5
"EQVI",991052,"R",2,2012,6,30,2014,6,23,"E","SKK","EWP","A",21,12,2013,0,18,0,"AURO","SALIENT",539,119,36.54,39.81,3.27,1.09,50.61,21.8,21,"J",311,"GOND",286000,0.0,11,124.4
"EQ",869573,"R",3,2010,9,27,2014,7,9,"E","UEH","VAP","A",24,12,2013,22,7,0,"VELO","PRT",1184,115,34.14,38.44,4.3,1.13,33.01,26.4,21,"J",311,"GOND",286000,0.0,60,133.9
"IXUA",293665,"R",4,2008,12,27,2014,3,4,"E","FUG","EWP","A",21,12,2013,14,11,0,"ROGN","SALIENT",1820,32,39.56,79.37,39.81,2.01,52.05,23.2,22,"J",311,"GOND",286000,4468.32,65,122.5
"FLWA",833017,"R",1,2012,7,20,2014,3,9,"E","EHQ","DEP","A",21,12,2013,23,29,18,"JOPP","PRT",519,83,32.64,36.38,3.74,1.11,27.15,24.7,22,"J",311,"GOND",286000,0.0,11,99.2
"EQ",791345,"L",1,2011,7,31,2014,7,31,"X","ZUU","JDW","A",24,12,2013,5,45,0,"CHRS","PRT",877,62,36.6,38.99,2.39,1.07,39.58,35.6,32,"C",113,"HOPP",286000,0.0,11,98.4
"FHIA",76484,"L",2,2011,11,4,2014,11,4,"E","VXG","GNP","A",22,12,2013,15,14,0,"AURO","SALIENT",779,69,37.12,43.72,6.6,1.18,47.73,28.0,21,"J",311,"GOND",286000,0.0,11,124.3
"EQVI",983707,"R",3,2009,8,4,2014,2,18,"E","SKS","QDP","A",22,12,2013,21,52,0,"AURO","SALIENT",1601,98,36.89,45.45,8.56,1.23,47.68,25.5,24,"K",341,"HOPP",286000,0.0,11,121.5
"EQVI",992944,"L",2,2008,7,15,2014,6,4,"E","UEH","VAP","A",24,12,2013,17,31,0,"VELO","PRT",1988,128,37.5,43.33,5.83,1.16,33.85,21.2,21,"J",311,"GOND",286000,0.0,60,124.0
"NFOA",24342,"R",4,2011,11,19,2014,11,19,"E","VDL","HWP","A",31,12,2013,22,29,0,"AURO","SALIENT",773,65,37.52,42.34,4.82,1.13,52.92,27.1,22,"J",311,"GOND",286000,0.0,60,124.0
"EQEA",8363,"R",4,2012,3,25,2014,12,26,"E","VDL","HWP","A",31,12,2013,22,29,0,"AURO","SALIENT",646,64,36.95,41.93,4.98,1.13,53.03,26.5,20,"J",311,"GOND",286000,0.0,11,124.8
"NFOA",739435,"R",3,2011,10,19,2014,10,19,"E","VDL","DWP","A",7,1,2014,3,26,0,"AURO","SALIENT",811,78,36.63,42.04,5.41,1.15,46.86,25.5,20,"J",311,"GOND",286000,0.0,11,125.8
"EQVI",586859,"R",6,2012,1,18,2014,10,9,"Z","ODF","ZVS","L",30,12,2013,3,10,0,"DEAN","SALIENT",712,14,17.84,20.55,2.71,1.15,68.12,115.2,67,"S",635,"IFLT",486000,0.0,73,52.5
"IXUA",294028,"L",1,2012,9,17,2014,11,1,"E","WKK","QDP","A",7,1,2014,19,19,0,"AURO","SALIENT",477,71,25.07,28.57,3.5,1.14,37.39,32.5,23,"J",301,"GOND",286000,0.0,65,94.3
"IXUA",294132,"L",1,2013,1,4,2014,11,7,"E","WKK","QDP","A",7,1,2014,19,19,0,"AURO","SALIENT",368,85,21.16,26.9,5.74,1.27,36.68,31.1,23,"J",301,"GOND",286000,0.0,62,89.5
"IXUA",294394,"R",2,2010,9,30,2014,9,28,"E","WKK","QDP","A",7,1,2014,19,19,0,"AURO","SALIENT",1195,28,35.53,39.08,3.55,1.1,39.33,31.6,23,"J",301,"GOND",286000,2081.33,60,89.5
"QRNO",297642,"L",2,2011,7,3,2014,7,3,"E","EHQ","DEP","A",8,1,2014,7,39,0,"BMRK","SALIENT",920,110,36.72,40.66,3.94,1.11,23.1,25.3,20,"J",311,"GOND",286000,0.0,11,93.9
"QRNO",297789,"R",4,2011,12,27,2014,12,27,"E","EHQ","DEP","A",8,1,2014,7,39,0,"BMRK","SALIENT",743,83,31.22,39.86,8.64,1.28,23.03,28.7,21,"J",311,"GOND",286000,0.0,11,95.4
"EQVI",991043,"L",2,2010,3,9,2014,2,10,"E","FRE","ZWP","A",4,1,2014,15,40,27,"JOPP","PRT",1397,18,33.49,40.88,7.39,1.22,24.7,29.2,21,"J",311,"GOND",286000,0.0,11,90.4
"OFUA",88381,"L",3,2013,1,8,2014,12,10,"E","KDI","FDP","B",2,1,2014,22,54,0,"ROGN","SALIENT",359,114,34.97,42.11,7.14,1.2,27.63,21.3,20,"J",311,"GOND",286000,0.0,11,121.5
"NFOA",639457,"R",3,2011,2,1,2014,2,1,"E","NFK","EWP","A",31,12,2013,5,3,0,"AURO","SALIENT",1064,29,45.56,49.56,4.0,1.09,54.91,21.6,20,"J",311,"GOND",286000,0.0,64,125.5
"DHSA",459,"R",1,2011,7,21,2014,7,21,"E","RNR","FDP","A",5,1,2014,14,46,0,"ROGN","SALIENT",899,103,32.16,37.97,5.81,1.18,51.95,20.9,21,"J",311,"GOND",286000,0.0,11,120.8
"IXUA",264751,"L",4,2011,4,17,2014,4,17,"E","FRD","QDP","A",31,12,2013,19,14,0,"AURO","SALIENT",989,122,33.42,41.04,7.62,1.23,58.19,27.2,24,"K",341,"HOPP",286000,0.0,60,120.2
"WWDA",986767,"R",4,2010,4,20,2014,10,17,"Z","VVH","FKF","A",3,1,2014,9,24,0,"COCH","SALIENT",1354,25,17.07,19.54,2.47,1.14,60.01,118.4,87,"Q",752,"IFLT",581100,0.0,63,97.0
"NSOA",7437,"R",3,2011,1,11,2014,2,3,"E","OUW","EWP","A",8,1,2014,12,58,0,"AURO","SALIENT",1093,14,39.99,46.75,6.76,1.17,50.62,31.4,24,"K",341,"HOPP",286000,0.0,11,123.0
